text,likes_faixa
Presidente falou sobre a morte do prefeito de São Paulo em publicação nas redes sociais na tarde deste domingo ,0
O governador do Rio Grande do Sul Eduardo Leite PSDB falou sobre como o colega de partido o inspirou,1
O exprefeito de São Paulo Gilberto Kassab  falou à CNN sobre a trajetória política e a amizade com Brun… ,0
Corpo de Bruno Covas chega a Santos ,1
O presidente dos Estados Unidos Joe Biden reverteu um decreto da administração de Donald Trump que exigia que os… ,0
O presidente estadual do PSDB em São Paulo Marco Vinholi falou à CNN sobre o legado deixado pelo prefeito de São… ,0
O empresário Ricardo Nunes do MDB assume em definitivo a prefeitura da capital paulista,0
"O Departamento de Justiça dos EUA disse recentemente que  foi ""o pior ano até o momento para ataques de ransomw… ",0
O presidente nacional do PSDB Bruno Araújo diz que a perda do prefeito Bruno Covas PSDB é a perda de um dos qua… ,0
O enterro de Brunos Covas será restrito à família e amigos próximos para evitar aglomerações,1
O governador de São Paulo João Doria PSDB relembrou a trajetória que ele e o prefeito Bruno Covas PSDB mantiv… ,1
Cortejo de Bruno Covas é encerrado e corpo segue para Santos onde será sepultado ,1
Apoiadores recebem cortejo de Bruno Covas na Avenida Paulista ,1
Cortejo de Bruno Covas segue para Avenida Paulista ,1
Cortejo de Bruno Covas parte da prefeitura de São Paulo ,1
O SecretárioGeral da ONU Antonio Guterres disse ao Conselho de Segurança da ONU no domingo  que as hostilida… ,0
Apoiadores prestam homenagens a Bruno Covas do lado de fora da prefeitura de São Paulo ,1
Velório de Bruno Covas acontece agora na prefeitura de São Paulo ,0
Ataques aéreos israelenses mataram  palestinos incluindo  crianças em Gaza na manhã de domingo  disseram… ,0
Corpo de Bruno Covas chega à Prefeitura de São Paulo para cerimônia fechada ,1
Segundo levantamento do Conselho Federal de Medicina CFM desde o início da pandemia  médicos morreram vítima… ,0
O professor e excandidato à prefeitura de São Paulo Guilherme Boulos PSOL lamentou a morte de Bruno Covas nest… ,1
Israel bombardeia casa do líder do Hamas e de famílias palestinas enquanto grupo palestino lança mais de  foguet… ,0
"João Doria comenta o legado que o prefeito de São Paulo deixa ""Bruno sempre foi um defensor da democracia da libe… ",1
Expresidente Michel Temer expressa luto por morte de Bruno Covas em rede social ,1
Expresidentes da República se manifestaram e homenagearam o prefeito Bruno Covas que morreu na manhã deste doming… ,1
O presidente municipal do PSDB em São Paulo Fernando Alfredo lamentou a morte de Bruno Covas dizendo que o partid… ,0
Expresidente Dilma Rousseff lamenta morte de Bruno Covas em rede social ,1
O governador de São Paulo João Doria PSDB prestou solidariedade à família do prefeito Bruno Covas PSDB que m… ,1
Corpo de Covas sairá em cortejo por São Paulo e será sepultado em Santos ,1
Alguns estados indianos disseram no domingo  que estenderiam suas medidas restritivas para ajudar a conter a pa… ,0
De Clube dos Tucaninhos a prefeito de São Paulo relembre a trajetória de Bruno Covas ,1
O prefeito de São Paulo Bruno Covas morreu neste domingo  aos  anos em decorrência do agravamento de um câ… ,1
Câncer de Covas tem  de taxa de sobrevida e mata mais homens que mulheres ,1
O quadro de saúde do prefeito era considerado irreversível desde sextafeira  pela equipe de médicos do Hospi… ,1
,1
,1
,1
Aos  anos o prefeito de São Paulo Bruno Covas morreu neste domingo  vítima de um câncer no trato digestivo… ,1
Minha doença permitiu que eu me reencontrasse comigo mesmo disse Covas na posse  leia íntegra do discurso ,1
Prefeito de São Paulo chegou a morar com o avô Mário Covas no Palácio dos Bandeirantes ,1
Carreira política de Bruno Covas teve inspiração na do avô Mário Covas Prefeito de São Paulo chegou a morar com o… ,1
Bruno Covas tornouse prefeito de São Paulo em  após a renúncia de João Doria PSDB de quem era vice Em … ,1
Desde  o prefeito enfrentava a doença inicialmente descoberta no trato digestivo mas que se espalhou para o… ,1
EXCLUSIVO Expresidente da Câmara Eduardo Cunha fala ao analista da CNN  hoje  às h ,1
BREAKING NEWS  O prefeito de São Paulo Bruno Covas morreu na manhã deste domingo  vítima de um câncer no si… ,1
Kobe Bryant foi oficialmente introduzido ao Naismith Memorial Basketball Hall of Fame como parte da Turma de ,0
RT  O Instituto Nacional do Seguro Social vai voltar a bloquear o pagamento aos segurados que não fizerem prova de vida http…,-1
No episódio de Lugares Desconhecidos deste domingo  às h Bourdain viajou pela Colômbia e explora sua cult… ,0
O Papa Francisco pediu no domingo  o fim do conflito entre Israel e o Hamas em Gaza dizendo que a morte de ta… ,1
RT  O desejo de uma bolsa Hermès Birkin  um símbolo de riqueza rarefeita  é tal que nem mesmo uma pandemia global pode enf…,-1
RT  O prêmio da MegaSena deste sábado era estimado em  R  milhões,-1
RT  Os varejistas norteamericanos estão confiando nos consumidores e não exigem comprovante de vacinação antes de entrar na…,-1
Crises domésticas e internacionais trazem choque de realidade para governo Biden Até agora Biden esteve ocupado c… ,0
A Prefeitura de Botucatu preparou uma escala por idade para organizar a imunização em massa neste domingo   ,0
Já adiada por um ano as Olimpíadas estão programadas para acontecer de  de julho a  de agosto e as Paralimpíada… ,0
Além de governadores prefeitos e vereadores os chilenos escolhem neste domingo os  membros que vão integrar a… ,0
"""Mulheres de Areia"" ""Alô Doçura"" e ""A Viagem"" são alguns dos trabalhos que contaram com a participação de Eva Wilm… ",1
Atualmente Dudu defende o Al Duhail do Catar mas o clube não vai exercer o direito de compra do atleta ,0
Atriz Eva Wilma uma das mais experientes profissionais do teatro brasileiro estava internada em São Paulo há um m… ,1
O prêmio da MegaSena deste sábado era estimado em  R  milhões,0
O senador Eduardo Braga MDBAM criticou a decisão do exministro da Saúde Eduardo Pazuello de pedir um habeas cor… ,0
Ministério da Saúde da Índia diz que OMS não identifica vírus ou variantes com nome de países,0
Eva Wilma estava internada na UTI do Hospital Albert Einstein desde o dia  de abril,1
A falta de insumos para a fabricação da Coronavac e da vacina da AstraZeneca no Brasil já se reflete na quantidade… ,0
O Chile começou a ir às urnas neste sábado  em uma das mais importantes eleições desde o fim de sua ditadura e… ,0
O canteiro de obras do Museu do Ipiranga em São Paulo se transformou em um sítio de monitoramento arqueológico,0
A população indígena está desde janeiro no grupo prioritário do Programa Nacional de Imunização,0
Depois de dias intensos de depoimentos a CPI da Pandemia promete entrar na pior semana para o Palácio do Planalto,1
Levantamento da CNN mostra que mais de metade dos estados brasileiros superam  de ocupação dos leitos de UTI,0
A CPI da Pandemia no Senado entrou na sua segunda semana de oitivas com depoimentos que marcaram um aumento da ten… ,0
O desejo de uma bolsa Hermès Birkin  um símbolo de riqueza rarefeita  é tal que nem mesmo uma pandemia global pod… ,0
Segundo especialista em vigilância em saúde a decisão da suspensão cautelar da vacina para gestantes é correta e d… ,0
O repórter da CNN Nick Robertson fazia uma entrada ao vivo direto da fronteira com a faixa de Gaza quando mísseis f… ,0
"Oito soldados venezuelanos foram capturados durante combates com ""grupos armados colombianos irregulares"" no estado… ",0
No laboratório meuDNA a demanda por testes de material genético aumentou  entre janeiro e abril de ,0
O exército de Mianmar lutou contra milicianos locais na cidade de Mindat no noroeste do país,0
Um grupo usou a inseminação artificial para dar vida a  bebês tubarões de acordo com um novo estudo publicado na… ,0
Na manhã deste sábado cerca de  milhões de italianos ou  da população estavam completamente vacinados,1
Uma festa black tie realizada no Copacabana Palace na noite de sextafeira  gerou aglomeração e desrespeitos… ,0
O presidente Jair Bolsonaro sem partido participou na tarde deste sábado  de uma manifestação a favor do gove… ,1
Os profissionais de saúde devem apresentar documento do conselho de classe ou comprovante de profissão certificado… ,0
China tornouse a segunda nação na história a ter um astromóvel no planeta vermelho,1
As empresas exportadoras voltaram a apresentar resultados fortes no primeiro trimestre,0
A prefeitura de Nova York decidiu vacinar quem aparecer na cidade vindo de outros estados do país ou do exterior,1
São Paulo é estado brasileiro mais atingido pela pandemia,0
O Serviço Geológico do Brasil SGBCPRM registrou um terremoto na região do município de Breves a cerca de  qu… ,0
Boletim médico divulgado na noite desta sextafeira  afirmou que o quadro clínico do prefeito licenciado de São… ,1
Ataques a bomba muita tensão e pedidos de paz marcaram os últimos dias na região da Faixa de Gaza,0
“O senhor Pazuello era meramente um executor de ordens do presidente Bolsonaro e nós vamos arguilos sobre estas or… ,1
Os pesquisadores descobriram que a comunicação regular ajuda a manter a memória de longo prazo,0
De acordo com a Defesa Civil o Amazonas está prestes a enfrentar a maior cheia dos últimos  anos,0
"“Enganase quem acha que ele Pazuello vai fazer uso do habeas corpus para permanecer em silêncio"" disse o senado… ",0
Pela primeira vez será realizado no Brasil um estudo com a vacina OxfordAstrazeneca,1
A ideia é incentivar a vacinação contra o vírus influenza causador da doença respiratória e que está com baixa ad… ,0
Explosão em escola no Afeganistão deixa  mortos ,0
A aplicação da segunda dose da Coronavac já está sendo retomada no estado do Rio de Janeiro,0
Biden reafirma apoio a direito de Israel se defender ,1
São Paulo é estado brasileiro mais atingido pela pandemia,0
Israel atinge alvos em Gaza em meio a foguetes do Hamas ,0
O híbrido entre CocaCola e bebida energética está sendo descontinuado na América do Norte pouco mais de um ano ap… ,0
"As máscaras e coberturas faciais para os visitantes serão ""opcionais nas áreas comuns ao ar livre"" na Disney World… ",0
Cheia no Amazonas atinge  mil pessoas em  cidades ,0
O Irã é um dos  países onde as relações homossexuais entre adultos são criminalizadas de acordo com a Human Righ… ,0
Lançamento de foguete da Rocket Lab falha e startup perde satélite da BlackSky dezessete missões anteriores alcanç… ,-1
Estados Unidos atraem turistas para vacina contra Covid ,1
Estudo encontra substâncias usadas em embalagens plásticas tóxicas para bebês em leite materno de mães nos EUA,0
Aplicação da ª dose da Coronavac é retomada no Rio de Janeiro ,0
Palestinos e israelenses pedem paz entre os povos ,1
Após meses de restrições Grécia também abriu seus museus e sítios arqueológicos famosos incluindo a antiga Acrópo… ,0
Mais de  municípios ficaram sem doses da vacina contra a Covid ,0
Nova teoria afirma que sonhos bizarros nos treinam para momentos inesperados,1
A Fundação Oswaldo Cruz Fiocruz ampliou para  milhão de doses diárias a capacidade de produção no Centro Tecnoló… ,1
"São Paulo faz ""Dia D"" da vacinação contra a gripe ",0
Um novo lote de dados de um grande estudo com profissionais de saúde em todo o país ajudou a levar o Centro de Cont… ,0
Os usuários do aplicativo de mensagens Whatsapp têm até este sábado  para aceitarem os novos termos de uso Que… ,0
RT  Com a crise sanitária se alastrando por mais de  meses estudo apontou os modelos que ganharam ou perderam preço no pe…,-1
Após a divulgação do quadro irreversível da saúde do prefeito de São Paulo Bruno Covas recebeu a visita de amigos… ,1
O secretário de Saúde de São Paulo Edson Aparecido PSDB fez uma declaração neste sábado  sobre o estado de… ,0
O estado do Rio de Janeiro retomou oficialmente a vacinação com doses da Coronavac o imunizante estava em falta em… ,0
Por mais de uma década Israel projetou um sistema de defesa denominado Iron Dome Iron Dome em inglês que tem si… ,0
O velório de Jorge Picciani exdeputado e presidente da Assembleia Legislativa do Rio de Janeiro Alerj por seis… ,0
